3997.70000	-0.0003453231
3996.70010	-0.0001955887
3995.70020	0.0000132329
3994.70030	0.0002047398
3993.70040	0.0003580287
3992.70050	0.0004574243
3991.70060	0.0005138731
3990.70070	0.0005264775
3989.70080	0.0005075591
3988.70090	0.0004478060
3987.70100	0.0003658091
3986.70110	0.0002839207
3985.70120	0.0002366066
3984.70130	0.0002622404
3983.70140	0.0003241783
3982.70150	0.0004025082
3981.70160	0.0004543133
3980.70170	0.0004657999
3979.70180	0.0004674222
3978.70190	0.0004891920
3977.70200	0.0005652740
3976.70210	0.0006889678
3975.70220	0.0008120768
3974.70230	0.0008906075
3973.70240	0.0008853475
3972.70250	0.0008120594
3971.70260	0.0007082371
3970.70270	0.0006033476
3969.70280	0.0005143927
3968.70290	0.0004354940
3967.70300	0.0003629409
3966.70310	0.0003420184
3965.70320	0.0004293181
3964.70330	0.0006174024
3963.70340	0.0009135122
3962.70350	0.0011741911
3961.70360	0.0013082433
3960.70370	0.0013229704
3959.70380	0.0012003044
3958.70390	0.0010796739
3957.70400	0.0010102541
3956.70410	0.0010014769
3955.70420	0.0010823652
3954.70430	0.0012755720
3953.70440	0.0016404894
3952.70450	0.0022115589
3951.70460	0.0029711532
3950.70470	0.0037486623
3949.70480	0.0043856259
3948.70490	0.0046859239
3947.70500	0.0046951026
3946.70510	0.0046255155
3945.70520	0.0046691443
3944.70530	0.0050002760
3943.70540	0.0053770840
3942.70550	0.0054522967
3941.70560	0.0050787143
3940.70570	0.0041436683
3939.70580	0.0030553960
3938.70590	0.0021750382
3937.70600	0.0017607678
3936.70610	0.0020978493
3935.70620	0.0030555881
3934.70630	0.0046939300
3933.70640	0.0063535385
3932.70650	0.0076450449
3931.70660	0.0081603695
3930.70670	0.0075830230
3929.70680	0.0066306442
3928.70690	0.0056349738
3927.70700	0.0051692110
3926.70710	0.0054304628
3925.70720	0.0059805936
3924.70730	0.0066092019
3923.70740	0.0070558740
3922.70751	0.0074248337
3921.70761	0.0081313998
3920.70771	0.0092674904
3919.70781	0.0107207336
3918.70791	0.0119710313
3917.70801	0.0122678066
3916.70811	0.0114051318
3915.70821	0.0092698243
3914.70831	0.0065976647
3913.70841	0.0040923026
3912.70851	0.0022037444
3911.70861	0.0013582336
3910.70871	0.0013570857
3909.70881	0.0023583493
3908.70891	0.0046502622
3907.70901	0.0088854022
3906.70911	0.0144723151
3905.70921	0.0214390550
3904.70931	0.0279418100
3903.70941	0.0328823663
3902.70951	0.0357559100
3901.70961	0.0357901417
3900.70971	0.0337423459
3899.70981	0.0295725912
3898.70991	0.0241689887
3897.71001	0.0182430986
3896.71011	0.0133214807
3895.71021	0.0105268722
3894.71031	0.0107551524
3893.71041	0.0134738144
3892.71051	0.0169634800
3891.71061	0.0198479202
3890.71071	0.0207987688
3889.71081	0.0208963677
3888.71091	0.0217060279
3887.71101	0.0235813223
3886.71111	0.0266009700
3885.71121	0.0287898332
3884.71131	0.0283790827
3883.71141	0.0265614390
3882.71151	0.0239045769
3881.71161	0.0215128269
3880.71171	0.0199522749
3879.71181	0.0180808529
3878.71191	0.0154946959
3877.71201	0.0134828761
3876.71211	0.0128803775
3875.71221	0.0140044894
3874.71231	0.0174269155
3873.71241	0.0224172361
3872.71251	0.0287251770
3871.71261	0.0350460708
3870.71271	0.0400600620
3869.71281	0.0418762565
3868.71291	0.0403093882
3867.71301	0.0370184667
3866.71311	0.0333222225
3865.71321	0.0308746845
3864.71331	0.0292097852
3863.71341	0.0270711631
3862.71351	0.0240908656
3861.71361	0.0201517195
3860.71371	0.0167284720
3859.71381	0.0157692824
3858.71391	0.0197132453
3857.71401	0.0317077301
3856.71411	0.0499926955
3855.71421	0.0743862167
3854.71431	0.0953579023
3853.71441	0.1056113392
3852.71451	0.1040093228
3851.71461	0.0861322582
3850.71471	0.0637651160
3849.71481	0.0409126319
3848.71491	0.0230683740
3847.71501	0.0135704177
3846.71511	0.0094969887
3845.71521	0.0104585690
3844.71531	0.0134709440
3843.71541	0.0178854372
3842.71551	0.0234931074
3841.71561	0.0306716766
3840.71571	0.0398542956
3839.71581	0.0497053117
3838.71591	0.0573928244
3837.71601	0.0608309768
3836.71611	0.0578993633
3835.71621	0.0505732186
3834.71631	0.0413922444
3833.71641	0.0326899141
3832.71651	0.0264137927
3831.71661	0.0217180084
3830.71671	0.0181120131
3829.71681	0.0152201215
3828.71691	0.0131191323
3827.71701	0.0119392090
3826.71711	0.0122805135
3825.71721	0.0144400839
3824.71731	0.0193522777
3823.71741	0.0260198731
3822.71751	0.0340687260
3821.71761	0.0404363498
3820.71771	0.0438033529
3819.71781	0.0457239300
3818.71791	0.0467950255
3817.71801	0.0483945422
3816.71811	0.0495673791
3815.71821	0.0469845347
3814.71831	0.0398269519
3813.71841	0.0295157433
3812.71851	0.0188395772
3811.71861	0.0123977456
3810.71871	0.0113136917
3809.71881	0.0157172922
3808.71891	0.0227317847
3807.71901	0.0290809590
3806.71911	0.0336269401
3805.71921	0.0356321633
3804.71931	0.0378743783
3803.71941	0.0425896496
3802.71951	0.0476322249
3801.71961	0.0512026548
3800.71971	0.0507227369
3799.71981	0.0434537493
3798.71991	0.0346223935
3797.72001	0.0259584021
3796.72011	0.0188788716
3795.72021	0.0143316621
3794.72031	0.0104351314
3793.72041	0.0069118040
3792.72051	0.0040483787
3791.72061	0.0021061320
3790.72071	0.0010477564
3789.72081	0.0009061039
3788.72091	0.0012893837
3787.72101	0.0020633074
3786.72111	0.0030096674
3785.72121	0.0039551468
3784.72131	0.0047232914
3783.72141	0.0055228835
3782.72151	0.0067201271
3781.72161	0.0082382606
3780.72171	0.0098684756
3779.72181	0.0108542293
3778.72191	0.0103250127
3777.72201	0.0087050302
3776.72211	0.0061925673
3775.72221	0.0041221916
3774.72231	0.0035858154
